Player ID,Year,Player,Pos,Age,Tm,G,Season,TS%,DRB%,AST%,STL%,BLK%,TOV%,USG%,WS/48,OBPM,DBPM,deltaWS,GS%,3PA/48,2PA/48,PF/48,MP/Game
abdelal01,1991,Alaa Abdelnaby,PF,22,POR,43.0,1990-91,0.499,23.4,5.8,0.7,2.5,14.0,22.1,0.079,-3.4,-1.2,1.6,0.0,0.0,19.200000000000003,6.455172413793103,6.744186046511628
abdelal01,1992,Alaa Abdelnaby,PF,23,POR,71.0,1991-92,0.533,20.9,4.7,1.3,1.1,14.0,20.6,0.11,-2.3,-0.4,-0.10000000000000009,0.014084507042253521,0.0,18.552462526766593,6.78372591006424,13.154929577464788
abdelal01,1993,Alaa Abdelnaby,PF,24,TOT,75.0,1992-93,0.551,18.1,3.0,1.0,1.2,15.6,20.5,0.074,-2.4,-1.5,-2.1,0.6933333333333334,0.036613272311212815,17.28146453089245,6.919908466819223,17.48
abdelal01,1994,Alaa Abdelnaby,PF,25,BOS,13.0,1993-94,0.485,24.2,2.7,0.6,1.2,20.5,22.6,-0.032,-5.3,-2.2,0.4,0.0,0.0,16.60377358490566,6.037735849056604,12.23076923076923
abdulka01,1980,Kareem Abdul-Jabbar,C,32,LAL,82.0,1979-80,0.639,22.2,16.5,1.2,4.6,15.7,24.1,0.227,4.8,2.4,-0.5,0.9715447154471545,0.015272033089405026,21.105949729557747,3.2987591473114857,38.329268292682926
abdulka01,1981,Kareem Abdul-Jabbar,C,33,LAL,80.0,1980-81,0.616,21.5,13.6,0.9,4.0,12.8,26.3,0.23,4.7,1.4,-3.6000000000000014,0.9958333333333333,0.016129032258064516,23.483870967741936,3.935483870967742,37.2
abdulka01,1982,Kareem Abdul-Jabbar,C,34,LAL,76.0,1981-82,0.608,19.1,11.9,1.1,4.1,13.3,25.6,0.192,3.8,1.2,0.20000000000000107,1.0,0.0537915577138588,23.273813970862903,4.016436309301457,35.223684210526315
abdulka01,1983,Kareem Abdul-Jabbar,C,35,LAL,79.0,1982-83,0.619,17.6,10.8,1.1,3.5,12.6,24.6,0.205,4.0,0.5,-2.0,1.0,0.03758809710258418,23.041503523884103,4.13469068128426,32.32911392405063
abdulka01,1984,Kareem Abdul-Jabbar,C,36,LAL,80.0,1983-84,0.608,16.8,11.5,1.0,2.9,13.5,25.1,0.163,2.8,0.2,2.299999999999999,1.0,0.018306636155606407,22.645308924485125,3.862700228832952,32.775
abdulka01,1985,Kareem Abdul-Jabbar,C,37,LAL,79.0,1984-85,0.628,18.2,13.1,1.1,3.3,12.5,24.3,0.204,3.9,1.2,-0.3999999999999986,1.0,0.018250950570342206,22.0106463878327,4.343726235741444,33.29113924050633
abdulka01,1986,Kareem Abdul-Jabbar,C,38,LAL,79.0,1985-86,0.603,14.2,15.7,1.2,2.7,11.7,26.6,0.197,4.4,1.0,-3.3000000000000007,1.0,0.036515785469760365,24.392544693799927,4.527957398250285,33.278481012658226
abdulka01,1987,Kareem Abdul-Jabbar,C,39,LAL,78.0,1986-87,0.597,15.8,11.6,0.9,2.2,14.0,22.1,0.148,1.4,0.1,-2.2,1.0,0.05899221630479312,19.46743138058173,4.817697664891438,31.294871794871796
abdulma02,1991,Mahmoud Abdul-Rauf,PG,21,DEN,67.0,1990-91,0.448,6.0,19.2,1.5,0.1,9.5,27.2,-0.031,-2.0,-3.0,1.6,0.2835820895522388,3.18936877076412,28.991362126245846,4.752159468438538,22.46268656716418
abdulma02,1992,Mahmoud Abdul-Rauf,PG,22,DEN,81.0,1991-92,0.469,6.8,21.0,1.4,0.2,11.6,26.7,0.018,-1.2,-1.9,4.5,0.13580246913580246,2.9336801040312093,23.43823146944083,4.057217165149544,18.987654320987655
abdulma02,1993,Mahmoud Abdul-Rauf,PG,23,DEN,81.0,1992-93,0.515,6.8,20.8,1.5,0.2,11.0,25.5,0.091,0.9,-1.1,1.7000000000000002,1.0,3.4892988929889297,21.431734317343174,3.1704797047970477,33.45679012345679
abdulma02,1994,Mahmoud Abdul-Rauf,PG,24,DEN,80.0,1993-94,0.521,5.8,24.1,1.6,0.2,9.9,24.9,0.125,1.5,-0.7,-1.7999999999999998,0.975,2.439434466946886,21.019487963316774,2.751241880015285,32.7125
abdulma02,1995,Mahmoud Abdul-Rauf,PG,25,DEN,73.0,1994-95,0.543,5.9,23.0,1.9,0.3,10.0,25.8,0.115,2.3,-1.2,0.5,0.589041095890411,4.956772334293948,18.213256484149856,2.9048991354466858,28.52054794520548
abdulma02,1996,Mahmoud Abdul-Rauf,PG,26,DEN,57.0,1995-96,0.535,6.4,34.7,1.6,0.1,10.1,25.1,0.131,3.5,-1.6,-2.8,0.9298245614035088,7.310004928536224,15.282405125677673,2.7678659438146873,35.59649122807018
abdulma02,1997,Mahmoud Abdul-Rauf,PG,27,SAC,75.0,1996-97,0.524,5.9,15.8,1.4,0.2,10.8,23.2,0.06,-0.8,-1.8,-2.0,0.68,5.5410605349601125,15.271703425621773,3.919286719849836,28.413333333333334
abdulta01,1998,Tariq Abdul-Wahad,SG,23,SAC,59.0,1997-98,0.456,8.6,8.9,1.9,0.9,13.6,22.1,-0.008,-3.6,-1.2,2.496,0.2711864406779661,0.9509906152241918,16.91762252346194,4.0542231491136596,16.25423728813559
abdulta01,1999,Tariq Abdul-Wahad,SG,24,SAC,80.36,1998-99,0.486,9.9,6.5,2.1,0.8,13.0,19.0,0.09512,-2.5,-0.5,-0.09599999999999964,1.0,0.8365145228215768,15.375933609958508,4.819917012448133,24.591836734693874
abdulta01,2000,Tariq Abdul-Wahad,SG,25,TOT,61.0,1999-00,0.477,13.1,10.0,1.8,1.2,12.7,22.5,0.068,-1.2,-0.1,-2.6,0.9180327868852459,0.6996197718631179,18.950570342205324,4.47148288973384,25.868852459016395
abdulta01,2001,Tariq Abdul-Wahad,SG,26,DEN,29.0,2000-01,0.438,11.8,8.1,1.7,2.1,21.1,17.1,-0.049,-5.6,-0.3,0.4,0.41379310344827586,1.1428571428571428,11.542857142857143,6.171428571428571,14.482758620689655
abdulta01,2002,Tariq Abdul-Wahad,SG,27,TOT,24.0,2001-02,0.418,11.6,8.8,2.4,1.7,14.3,19.1,-0.003,-3.4,-0.3,0.4,0.5,0.217687074829932,15.782312925170068,6.095238095238095,18.375
abdursh01,1997,Shareef Abdur-Rahim,PF,20,VAN,80.0,1996-97,0.518,14.2,12.1,1.5,2.2,13.5,27.6,0.049,0.3,-2.1,4.0,0.8875,0.4625267665952891,20.33404710920771,3.4089935760171306,35.025
abdursh01,1998,Shareef Abdur-Rahim,SF,21,VAN,82.0,1997-98,0.562,13.8,13.5,1.6,1.8,13.6,28.4,0.113,3.4,-1.8,0.6439999999999984,1.0,0.8298305084745763,21.087457627118646,3.270508474576271,35.97560975609756
abdursh01,1999,Shareef Abdur-Rahim,SF,22,VAN,82.0,1998-99,0.53,15.4,17.6,1.8,2.0,14.6,28.9,0.17712,2.9,-0.9,1.256000000000002,1.0,0.8550222662048492,20.35428005937655,3.2538347352795647,40.419999999999995
abdursh01,2000,Shareef Abdur-Rahim,SF,23,VAN,82.0,1999-00,0.547,22.7,15.5,1.5,1.9,14.1,25.0,0.132,2.6,-0.4,-0.3000000000000007,1.0,1.4297238597579893,17.588582066397766,3.6338814768848895,39.30487804878049
abdursh01,2001,Shareef Abdur-Rahim,SF,24,VAN,81.0,2000-01,0.549,19.6,14.3,1.5,1.6,13.2,24.6,0.126,1.7,0.1,-1.2999999999999998,1.0,0.9478556001234186,18.009256402344956,3.5248380129589636,40.01234567901235
abdursh01,2002,Shareef Abdur-Rahim,PF,25,ATL,77.0,2001-02,0.536,19.2,15.1,1.7,2.0,14.1,27.0,0.116,1.9,-0.2,2.499999999999999,1.0,1.12751677852349,19.763758389261746,3.4469798657718123,38.701298701298704
abdursh01,2003,Shareef Abdur-Rahim,PF,26,ATL,81.0,2002-03,0.566,17.8,14.7,1.5,0.9,13.0,24.2,0.151,2.3,-0.7,-1.5999999999999996,1.0,0.9329446064139941,17.461613216715257,3.7317784256559765,38.111111111111114
abdursh01,2004,Shareef Abdur-Rahim,PF,27,TOT,85.0,2003-04,0.557,19.0,12.3,1.4,1.0,12.9,24.4,0.145,2.3,-0.7,-2.6999999999999993,0.6588235294117647,0.6080476900149031,18.241430700447093,3.9701937406855436,31.576470588235296
abdursh01,2005,Shareef Abdur-Rahim,PF,28,POR,54.0,2004-05,0.581,16.0,10.7,1.4,1.0,13.0,22.1,0.139,1.6,-0.6,0.7999999999999998,0.9074074074074074,1.0026780931976433,16.22281735404392,3.8564542046063206,34.574074074074076
abdursh01,2006,Shareef Abdur-Rahim,PF,29,SAC,72.0,2005-06,0.588,14.8,13.2,1.3,1.6,12.5,20.1,0.152,0.5,0.4,-3.4000000000000004,0.4166666666666667,0.5385007649158592,14.931157572667006,5.55634880163182,27.23611111111111
abernto01,1980,Tom Abernethy,PF,25,GSW,67.0,1979-80,0.511,12.0,9.3,1.4,0.6,9.9,13.3,0.08,-1.0,-0.2,-1.6,0.10281923714759536,0.03927986906710311,12.451718494271686,4.635024549918167,18.238805970149254
abrinal01,2017,Alex Abrines,SG,23,OKC,68.0,2016-17,0.56,7.1,5.5,1.7,0.6,8.3,15.9,0.096,-1.3,-0.4,0.10000000000000009,0.08823529411764706,11.237914691943129,4.276777251184834,5.1867298578199055,15.514705882352942
abrinal01,2018,Alex Abrines,SG,24,OKC,75.0,2017-18,0.567,8.9,3.4,1.7,0.6,7.4,12.7,0.094,-1.9,0.4,-1.6,0.10666666666666667,9.354497354497354,2.962962962962963,5.248677248677248,15.12
ackeral01,2006,Alex Acker,SG,23,DET,5.0,2005-06,0.281,13.7,17.9,1.6,0.0,20.0,27.2,-0.23,-11.0,-4.2,0.2,0.0,6.857142857142857,15.085714285714285,5.485714285714286,7.0
acresma01,1988,Mark Acres,C,25,BOS,79.0,1987-88,0.57,15.9,4.5,1.2,1.3,17.7,11.4,0.09,-2.6,-0.2,-1.3000000000000003,0.06329113924050633,0.0,8.465682015638576,8.25716768027802,14.569620253164556
acresma01,1989,Mark Acres,C,26,BOS,62.0,1988-89,0.507,15.6,3.7,1.5,0.6,14.5,10.4,0.066,-3.0,-0.4,0.7000000000000001,0.0,0.0759493670886076,8.582278481012658,7.139240506329113,10.193548387096774
acresma01,1990,Mark Acres,C,27,ORL,80.0,1989-90,0.536,17.8,5.0,1.0,0.8,17.2,9.4,0.047,-3.1,-0.6,0.8999999999999999,0.625,0.11354228267297459,7.976345357776465,7.039621525724423,21.1375
acresma01,1991,Mark Acres,C,28,ORL,68.0,1990-91,0.551,18.7,2.5,0.9,1.1,14.0,9.3,0.09,-2.8,-0.2,-0.6000000000000001,0.0,0.10967250571210968,7.713632901751714,7.969535415079969,19.308823529411764
acresma01,1992,Mark Acres,C,29,ORL,68.0,1991-92,0.576,19.2,3.2,1.3,1.0,15.5,9.6,0.097,-2.7,-0.2,-1.5999999999999999,0.08823529411764706,0.15550755939524838,7.67170626349892,7.2570194384449245,13.617647058823529
acyqu01,2013,Quincy Acy,PF,22,TOR,29.0,2012-13,0.632,16.6,5.2,2.0,3.5,15.6,14.7,0.157,-1.0,1.0,0.3999999999999999,0.0,0.2807017543859649,10.24561403508772,7.43859649122807,11.793103448275861
acyqu01,2014,Quincy Acy,SF,23,TOT,63.0,2013-14,0.52,19.5,4.9,1.4,2.5,15.4,10.1,0.086,-2.5,0.8,0.19999999999999996,0.0,0.8500590318772138,7.140495867768595,6.913813459268004,13.444444444444445
acyqu01,2015,Quincy Acy,PF,24,NYK,68.0,2014-15,0.533,20.5,8.7,1.1,1.4,13.8,15.5,0.063,-2.1,-1.0,0.8,0.3235294117647059,2.237762237762238,10.107226107226108,5.4825174825174825,18.926470588235293
acyqu01,2016,Quincy Acy,PF,25,SAC,59.0,2015-16,0.629,15.1,4.4,1.6,2.2,10.0,13.1,0.137,-0.2,0.2,-1.6,0.4915254237288136,2.684931506849315,9.04109589041096,5.643835616438356,14.847457627118644
acyqu01,2017,Quincy Acy,PF,26,TOT,38.0,2016-17,0.565,18.0,4.9,1.2,2.0,9.7,16.8,0.082,-1.5,-0.6,0.09999999999999998,0.02631578947368421,7.741935483870968,6.881720430107526,5.763440860215054,14.68421052631579
acyqu01,2018,Quincy Acy,PF,27,BRK,70.0,2017-18,0.525,17.1,6.0,1.2,1.6,13.3,14.4,0.036,-2.6,0.1,-1.1,0.11428571428571428,10.313465783664459,2.5783664459161146,5.262693156732892,19.414285714285715
adamsal01,1980,Alvan Adams,C,25,PHO,75.0,1979-80,0.571,22.4,21.6,2.3,1.4,18.2,21.9,0.155,1.7,1.9,0.7000000000000002,1.0,0.04428044280442804,19.328413284132843,5.247232472324724,28.906666666666666
adamsal01,1981,Alvan Adams,C,26,PHO,75.0,1980-81,0.567,20.5,24.5,2.4,1.9,18.7,23.0,0.18,2.5,2.6,-0.5,1.0,0.0,20.331061343719572,5.281402142161636,27.386666666666667
adamsal01,1982,Alvan Adams,C,27,PHO,79.0,1981-82,0.529,20.2,22.1,2.3,1.9,14.8,22.8,0.144,1.4,2.2,-0.7000000000000002,0.9493670886075949,0.020058503969912246,20.580025073129963,5.3957375679063935,30.29113924050633
adamsal01,1983,Alvan Adams,C,28,PHO,80.0,1982-83,0.527,16.7,21.8,2.2,1.7,18.4,22.0,0.128,0.8,1.7,-3.2,0.9375,0.05884756845116469,19.18430731507969,5.629750715161422,30.5875
adamsal01,1984,Alvan Adams,C,29,PHO,70.0,1983-84,0.513,16.3,20.3,2.4,1.2,15.2,21.7,0.109,0.7,0.9,3.5,0.18571428571428572,0.1322314049586777,19.107438016528928,6.446280991735537,20.742857142857144
adamsal01,1985,Alvan Adams,PF,30,PHO,82.0,1984-85,0.578,18.1,21.8,2.5,1.3,15.9,23.6,0.152,2.3,1.7,-2.9,0.8414634146341463,0.0,20.56179775280899,5.707865168539326,26.048780487804876
adamsal01,1986,Alvan Adams,C,31,PHO,78.0,1985-86,0.547,18.1,22.5,2.4,1.3,21.1,19.4,0.094,0.2,1.5,-1.6999999999999997,0.5769230769230769,0.04788029925187032,16.207481296758104,6.511720698254364,25.705128205128204
adamsha01,2007,Hassan Adams,SG,22,NJN,61.0,2006-07,0.577,9.9,4.5,1.8,0.6,12.7,16.3,0.095,-1.3,-0.2,-1.2,0.13114754098360656,0.09696969696969697,12.993939393939396,4.557575757575758,8.114754098360656
adamsjo01,2015,Jordan Adams,SG,20,MEM,30.0,2014-15,0.489,8.7,10.1,3.4,2.3,12.7,20.4,0.073,-1.2,2.6,-0.4,0.0,4.838709677419354,11.806451612903226,4.64516129032258,8.266666666666667
adamsmi01,1987,Michael Adams,PG,24,WSB,63.0,1986-87,0.506,7.0,25.7,3.1,0.3,15.3,16.3,0.099,0.0,1.2,4.8,0.0,3.757482732156562,10.719877206446661,3.241749808135073,20.682539682539684
adamsmi01,1988,Michael Adams,PG,25,DEN,82.0,1987-88,0.56,7.2,22.5,2.8,0.3,12.4,16.2,0.13,1.5,0.9,0.8000000000000007,0.9146341463414634,6.5485961123110155,9.468682505399569,2.384449244060475,33.8780487804878
adamsmi01,1989,Michael Adams,PG,26,DEN,77.0,1988-89,0.567,8.3,22.2,2.7,0.2,12.5,19.7,0.143,2.7,0.2,-1.4000000000000004,1.0,8.02583423035522,10.609257265877286,2.566200215285253,36.1948051948052
adamsmi01,1990,Michael Adams,PG,27,DEN,79.0,1989-90,0.542,7.3,23.3,2.0,0.1,11.1,18.5,0.124,1.8,-0.1,-0.6000000000000005,0.9367088607594937,7.708550185873607,9.93903345724907,2.3732342007434943,34.050632911392405
adamsmi01,1991,Michael Adams,PG,28,DEN,66.0,1990-91,0.53,8.8,39.4,2.6,0.1,12.7,28.5,0.128,6.0,-0.7,-1.0,1.0,11.539641943734015,17.534526854219948,3.3145780051150893,35.54545454545455
adamsmi01,1992,Michael Adams,PG,29,WSB,78.0,1991-92,0.506,10.1,31.5,2.5,0.2,13.2,24.2,0.09,2.1,-0.3,-0.7000000000000002,1.0,6.628980322003578,14.54597495527728,2.7821109123434704,35.833333333333336
adamsmi01,1993,Michael Adams,PG,30,WSB,70.0,1992-93,0.543,8.6,30.6,2.0,0.1,15.5,19.2,0.088,0.9,-0.9,-1.4999999999999996,1.0,4.07202881152461,11.889555822328932,2.804321728691477,35.7
adamsmi01,1994,Michael Adams,PG,31,WSB,70.0,1993-94,0.52,7.4,29.8,2.1,0.2,17.0,18.1,0.063,0.5,-1.5,-1.5,0.9571428571428572,3.9229781771501924,10.413350449293967,2.8754813863928113,33.385714285714286
adamsst01,2014,Steven Adams,C,20,OKC,81.0,2013-14,0.541,17.1,4.9,1.7,3.9,22.5,11.7,0.114,-3.1,0.9,3.6,0.24691358024691357,0.0,7.4185463659147866,8.140350877192983,14.777777777777779
adamsst01,2016,Steven Adams,C,22,OKC,80.0,2015-16,0.621,16.1,4.3,1.0,3.3,14.1,12.6,0.155,0.0,0.2,0.0,1.0,0.0,10.152929493545184,5.314796425024826,25.175
adamsst01,2017,Steven Adams,C,23,OKC,80.0,2016-17,0.589,15.4,5.4,1.8,2.6,16.0,16.2,0.13,-0.2,0.0,3.1999999999999993,1.0,0.020092088740058602,13.140226035998326,3.9179573043114275,29.8625
adamsst01,2018,Steven Adams,C,24,OKC,76.0,2017-18,0.63,13.9,5.5,1.8,2.8,13.3,16.7,0.187,1.7,-0.6,-0.5999999999999996,1.0,0.038600723763570564,13.70325693606755,4.149577804583836,32.723684210526315
addisra01,1987,Rafael Addison,SF,22,PHO,62.0,1986-87,0.5,10.1,9.1,1.8,0.6,13.1,23.6,0.024,-2.0,-1.9,1.1,0.1935483870967742,3.375527426160337,18.970464135021096,5.063291139240507,11.46774193548387
addisra01,1992,Rafael Addison,SF,27,NJN,76.0,1991-92,0.477,9.3,8.1,1.2,1.4,9.0,17.5,0.063,-1.8,-0.9,-0.6,0.10526315789473684,2.0017021276595743,15.64595744680851,4.452765957446809,15.460526315789474
addisra01,1993,Rafael Addison,SF,28,NJN,68.0,1992-93,0.484,8.2,6.8,1.0,0.6,12.7,18.2,0.038,-3.9,-0.9,0.6,0.22058823529411764,1.402061855670103,15.546391752577321,5.154639175257731,17.11764705882353
addisra01,1995,Rafael Addison,SF,30,DET,79.0,1994-95,0.521,11.6,9.9,1.5,1.0,10.8,17.8,0.04,-2.2,-1.0,-1.3,0.20253164556962025,2.2432432432432434,13.594594594594597,6.378378378378379,22.481012658227847
addisra01,1996,Rafael Addison,SF,31,CHH,53.0,1995-96,0.489,15.6,9.2,0.9,1.3,13.4,17.7,0.019,-3.9,-1.0,0.2,0.0,0.8372093023255813,14.511627906976743,6.883720930232558,9.735849056603774
adebaba01,2018,Bam Adebayo,C,20,MIA,69.0,2017-18,0.57,21.6,11.0,1.2,2.5,13.6,15.9,0.148,-1.1,0.7,2.5999999999999996,0.2753623188405797,0.24561403508771928,11.68421052631579,4.842105263157895,19.82608695652174
adrieje01,2011,Jeff Adrien,PF,24,GSW,23.0,2010-11,0.457,20.7,7.3,1.0,1.9,12.6,16.1,0.051,-3.3,-2.0,-0.07575757575757576,0.0,0.0,13.224489795918366,6.857142857142857,8.521739130434783
adrieje01,2012,Jeff Adrien,PF,25,HOU,9.93939393939394,2011-12,0.493,31.6,2.4,0.0,2.4,8.6,16.8,0.1316969696969697,-4.0,-0.2,0.8757575757575757,0.0,0.0,12.190476190476193,9.904761904761905,7.874999999999999
adrieje01,2013,Jeff Adrien,PF,26,CHA,52.0,2012-13,0.493,21.2,8.3,1.3,3.1,13.1,15.6,0.064,-2.1,-0.9,1.7000000000000002,0.09615384615384616,0.13464235624123422,11.175315568022441,5.385694249649369,13.711538461538462
adrieje01,2014,Jeff Adrien,PF,27,TOT,53.0,2013-14,0.553,24.8,6.8,1.3,3.0,10.6,17.3,0.134,0.0,-0.9,-2.3000000000000003,0.22641509433962265,0.0,13.735691987513007,5.394380853277836,18.132075471698112
afflaar01,2008,Arron Afflalo,SG,22,DET,75.0,2007-08,0.494,12.5,8.1,1.8,0.7,10.9,15.2,0.092,-2.6,1.0,-0.09999999999999987,0.12,2.375257731958763,9.550515463917526,4.10721649484536,12.933333333333334
afflaar01,2009,Arron Afflalo,SG,23,DET,74.0,2008-09,0.548,10.1,5.5,1.3,0.8,11.5,14.5,0.069,-2.8,0.2,2.5,0.10810810810810811,4.162074554294976,7.507293354943274,5.60129659643436,16.675675675675677
afflaar01,2010,Arron Afflalo,SG,24,DEN,82.0,2009-10,0.576,9.9,9.3,1.0,1.0,10.5,14.0,0.092,-0.2,-0.2,1.9000000000000004,0.9146341463414634,5.381359747861324,7.261593876632148,4.8626744709590275,27.085365853658537
afflaar01,2011,Arron Afflalo,SG,25,DEN,69.0,2010-11,0.62,9.9,10.9,0.7,1.0,9.2,14.8,0.128,1.7,-0.3,0.3848484848484848,1.0,5.122203098106713,7.82788296041308,3.1600688468158347,33.68115942028985
afflaar01,2012,Arron Afflalo,SG,26,DEN,77.03030303030303,2011-12,0.584,8.5,11.1,0.9,0.5,9.5,19.1,0.15033333333333332,1.4,-1.2,-4.584848484848485,1.0,5.085330776605945,10.999041227229148,3.083413231064238,33.64516129032258
afflaar01,2013,Arron Afflalo,SF,27,ORL,64.0,2012-13,0.527,10.3,14.6,0.9,0.4,12.1,22.5,0.042,-1.1,-1.8,3.3,1.0,4.993498049414824,13.836150845253577,2.8504551365409623,36.046875
afflaar01,2014,Arron Afflalo,SG,28,ORL,73.0,2013-14,0.574,10.2,16.9,0.7,0.1,11.2,23.3,0.099,1.4,-1.6,-2.6999999999999997,1.0,5.6426332288401255,13.373040752351098,2.5579937304075235,34.95890410958904
afflaar01,2015,Arron Afflalo,SG,29,TOT,78.0,2014-15,0.533,9.7,8.2,0.8,0.2,10.7,19.0,0.05,-1.4,-1.1,0.10000000000000009,0.9230769230769231,6.388489208633094,10.57074340527578,3.203836930455636,32.07692307692308
afflaar01,2016,Arron Afflalo,SG,30,NYK,71.0,2015-16,0.531,11.0,9.9,0.5,0.3,8.7,17.9,0.055,-1.3,-1.6,-1.3000000000000003,0.8028169014084507,4.818220160269928,11.357233234921974,2.8747363981442433,33.394366197183096
agerma01,2007,Maurice Ager,SG,22,DAL,32.0,2006-07,0.408,11.0,5.0,1.0,1.1,15.1,21.7,-0.06,-7.4,-1.3,-0.10000000000000003,0.03125,3.3644859813084107,12.33644859813084,6.05607476635514,6.6875
agerma01,2008,Maurice Ager,SG,23,TOT,26.0,2007-08,0.363,6.3,8.0,0.0,0.4,7.9,21.3,-0.114,-6.8,-4.2,0.10000000000000003,0.11538461538461539,5.527272727272727,13.381818181818183,4.945454545454545,6.346153846153846
agerma01,2009,Maurice Ager,SG,24,NJN,20.0,2008-09,0.365,8.7,5.3,0.6,1.7,7.9,24.4,-0.133,-7.9,-2.8,0.3,0.0,2.9690721649484537,18.309278350515463,8.412371134020617,4.85
aguirma01,1983,Mark Aguirre,SF,23,DAL,81.0,1982-83,0.535,12.5,18.2,1.3,0.5,12.4,30.0,0.118,3.6,-1.9,2.0999999999999996,0.9259259259259259,1.3103448275862069,26.086206896551722,4.258620689655173,34.370370370370374
aguirma01,1984,Mark Aguirre,SF,24,DAL,79.0,1983-84,0.572,12.3,21.0,1.3,0.4,12.3,33.4,0.149,5.0,-1.2,-1.7999999999999998,1.0,0.926896551724138,28.286896551724134,4.071724137931034,36.70886075949367
aguirma01,1985,Mark Aguirre,SF,25,DAL,80.0,1984-85,0.563,12.5,15.3,1.1,0.5,12.2,32.2,0.128,3.5,-1.7,-2.5,0.9875,1.51167098925528,26.391997035939234,4.44609114486847,33.7375
aguirma01,1986,Mark Aguirre,SF,26,DAL,74.0,1985-86,0.547,11.6,20.9,1.2,0.3,14.2,29.0,0.09,2.3,-2.1,4.2,0.9864864864864865,1.0747700919632148,24.393442622950822,4.395041983206717,33.7972972972973
aguirma01,1987,Mark Aguirre,SF,27,DAL,80.0,1986-87,0.56,9.8,15.7,1.5,0.6,10.6,31.3,0.16,4.1,-1.1,-0.09999999999999964,1.0,2.70371761171611,25.955689072474655,4.3800225309800975,33.2875
aguirma01,1988,Mark Aguirre,SF,28,DAL,77.0,1987-88,0.539,10.3,18.4,1.3,1.3,10.2,31.6,0.163,4.6,-0.8,-4.300000000000001,1.0,3.163218390804598,25.728735632183906,4.101149425287356,33.896103896103895
aguirma01,1989,Mark Aguirre,SF,29,TOT,80.0,1988-89,0.524,10.0,17.9,0.9,0.8,12.6,27.4,0.082,1.4,-1.3,1.2000000000000002,0.95,3.216018482864844,20.257219869079705,4.23257604928764,32.4625
aguirma01,1990,Mark Aguirre,SF,30,DET,78.0,1989-90,0.544,10.6,11.6,0.9,0.6,10.7,24.3,0.136,1.0,0.0,-0.20000000000000018,0.5128205128205128,2.2264339152119703,19.271820448877804,4.811970074812968,25.705128205128204
aguirma01,1991,Mark Aguirre,SF,31,DET,78.0,1990-91,0.526,13.7,11.6,1.2,0.6,10.9,25.7,0.132,1.2,0.2,-3.3,0.16666666666666666,1.8664007976071786,19.88434695912263,5.000997008973081,25.71794871794872
ahearbl01,2008,Blake Ahearn,PG,23,MIA,12.0,2007-08,0.495,12.4,17.2,1.8,0.0,18.5,23.2,-0.006,-3.5,-1.3,0.1,0.0,9.220338983050848,6.23728813559322,5.423728813559322,14.75
ahearbl01,2009,Blake Ahearn,PG,24,SAS,3.0,2008-09,0.581,6.2,16.0,2.9,0.0,12.7,20.1,0.149,-2.2,1.4,-0.3484848484848485,0.0,10.105263157894736,5.052631578947368,7.578947368421052,6.333333333333333
aingeda01,1983,Danny Ainge,SG,23,BOS,80.0,1982-83,0.519,6.8,16.1,2.5,0.2,11.4,16.5,0.121,-1.0,1.2,-3.4000000000000004,0.95,0.6796875,16.1953125,6.0703125,25.6
aingeda01,1984,Danny Ainge,SG,24,BOS,71.0,1983-84,0.498,8.3,18.4,1.7,0.2,15.4,16.2,0.076,-2.2,0.4,4.8,0.04225352112676056,0.9150779896013864,14.100519930675912,5.948006932409012,16.253521126760564
aingeda01,1985,Danny Ainge,SG,25,BOS,75.0,1984-85,0.57,7.9,19.9,2.2,0.1,14.9,15.9,0.124,-0.1,0.8,0.20000000000000018,0.9733333333333334,1.0483619344773791,13.778471138845553,4.2683307332293285,34.18666666666667
aingeda01,1986,Danny Ainge,SG,26,BOS,80.0,1985-86,0.562,8.1,21.3,1.9,0.2,14.5,15.2,0.136,-0.1,1.0,-0.09999999999999964,0.975,1.4557540506855005,12.523473203157458,4.068134607395098,30.0875
aingeda01,1987,Danny Ainge,SG,27,BOS,71.0,1986-87,0.574,8.0,21.2,2.0,0.3,13.3,18.0,0.128,1.0,0.3,1.8999999999999995,0.9295774647887324,3.687875150060024,12.523409363745499,3.6302521008403357,35.19718309859155
aingeda01,1988,Danny Ainge,SG,28,BOS,81.0,1987-88,0.598,7.0,22.2,1.9,0.3,12.6,17.3,0.136,2.7,-0.3,-1.8999999999999995,1.0,5.6779324055666,9.940357852882704,3.228628230616302,37.25925925925926
aingeda01,1989,Danny Ainge,PG,29,TOT,73.0,1988-89,0.554,8.7,25.3,1.9,0.2,11.1,22.6,0.135,2.9,-0.4,-1.9000000000000004,0.7397260273972602,6.159023979806479,15.06436684896929,3.755994951619689,32.56164383561644
aingeda01,1990,Danny Ainge,PG,30,SAC,75.0,1989-90,0.528,10.6,25.5,2.1,0.4,12.7,23.0,0.085,1.2,-0.1,1.4000000000000004,0.9066666666666666,5.0869086908690875,15.225522552255224,4.18921892189219,36.36
aingeda01,1991,Danny Ainge,SG,31,POR,80.0,1990-91,0.574,10.2,23.8,1.8,0.5,11.4,20.8,0.175,2.8,0.9,-1.0,0.0,7.04561403508772,12.996491228070175,5.473684210526315,21.375
